b_nazarovo;Nazarovo;;;;;;;;;x
b_tyukhtet;Tyukhtet;;;;;;;;;x
b_yershovo;Yershovo;;;;;;;;;x
b_ilinka;Ilinka;;;;;;;;;x
c_eninseyskiy;Eninseyskiy;;;;;;;;;x
c_eninseyskiy_adj;Raduzhnian;;;;;;;;;x
b_vorogovo;Vorogovo;;;;;;;;;x
b_bor;Bor;;;;;;;;;x
b_podkamennaya;Podkamennaya;;;;;;;;;x
b_tunguska;Tunguska;;;;;;;;;x
b_sulomay;Sulomay;;;;;;;;;x
b_kellog;Kellog;;;;;;;;;x
b_mirnoye;Mirnoye;;;;;;;;;x
d_evenkia;Ketovia;;;;;;;;;x
d_evenkia_adj;Ketovian;;;;;;;;;x
c_motyginskiy;Motyginskiy;;;;;;;;;x
c_motyginskiy_adj;Motyginskian;;;;;;;;;x
b_lesosibirsk;Lesosibirsk;;;;;;;;;x
b_strelka;Strelka;;;;;;;;;x
b_novokargino;Novokargino;;;;;;;;;x
b_abalakovo;Abalakovo;;;;;;;;;x
b_tatarka;Tatarka;;;;;;;;;x
b_novoangarsk;Novoangarsk;;;;;;;;;x
b_baykal;Baykal;;;;;;;;;x
c_boguchanskiy;Boguchanskiy;;;;;;;;;x
c_boguchanskiy_adj;Boguchanskian;;;;;;;;;x
b_tagara;Tagara;;;;;;;;;x
b_zaledeyevo;Zaledeyevo;;;;;;;;;x
b_govorkovo;Govorkovo;;;;;;;;;x
b_kodinsk;Kodinsk;;;;;;;;;x
b_bolturino;Bolturino;;;;;;;;;x
b_irba;Irba;;;;;;;;;x
b_kezhma;Keshma;;;;;;;;;x
c_severo;Severo;;;;;;;;;x
c_severo_adj;Severoan;;;;;;;;;x
b_podtesovo;Podtesovo;;;;;;;;;x
b_katayga;Katayga;;;;;;;;;x
b_ust'-pit;Ust'-pit;;;;;;;;;x
b_shishmarevo;Shishmarevo;;;;;;;;;x
b_bryanka;Bryanka;;;;;;;;;x
b_pit-gorodok;Pit-gorodok;;;;;;;;;x
b_yeruda;Yeruda;;;;;;;;;x
c_tungussko;Tungussko;;;;;;;;;x
c_tungussko_adj;Tungusskoan;;;;;;;;;x
b_tungussko;Tungussko;;;;;;;;;x
b_kislokan;Kislokan;;;;;;;;;x
b_nidym;Nidym;;;;;;;;;x
b_tura;Tura;;;;;;;;;x
b_inarigda;Inarigda;;;;;;;;;x
b_nakanno;Nakanno;;;;;;;;;x
b_yerbogachen;Yerbogachen;;;;;;;;;x
c_baykitskiy;Baykitskiy;;;;;;;;;x
c_baykitskiy_adj;Baykitskian;;;;;;;;;x
b_baykit;Baykit;;;;;;;;;x
b_volochanka;Volochanka;;;;;;;;;x
b_katyryk;Katyryk;;;;;;;;;x
b_kheta;Kheta;;;;;;;;;x
b_kresty;Kresty;;;;;;;;;x
b_chatanga;Chatanga;;;;;;;;;x
b_chirinda;Chirinda;;;;;;;;;x
d_taymyria;Taymyria;;;;;;;;;x
d_taymyria_adj;Taymyrian;;;;;;;;;x
c_idrinskiy;Idrinskiy;;;;;;;;;x
c_idrinskiy_adj;Kogalymian;;;;;;;;;x
b_ratta;Ratta;;;;;;;;;x
b_kikkiakki;Kikkiakki;;;;;;;;;x
b_tolka;Tolka;;;;;;;;;x
b_noginsk;Noginsk;;;;;;;;;x
b_krasnosel'kup;Krasnosel'kup;;;;;;;;;x
b_yanov;Yanov;;;;;;;;;x
b_sidorovsk;Sidorovsk;;;;;;;;;x
c_igarka;Igarka;;;;;;;;;x
c_igarka_adj;Noyabrsk;;;;;;;;;x
b_igarka ;Noyabrsk;;;;;;;;;x
b_sovetskaya;Sovetskaya;;;;;;;;;x
b_yermakovo;Yermakovo;;;;;;;;;x
b_staroturukhansk;Staroturukhansk;;;;;;;;;x
b_turukhansk;Turukhansk;;;;;;;;;x
b_bograda;Bograda;;;;;;;;;x
b_polyatnaya;Polyatnaya;;;;;;;;;x
c_turukhanskiy;Turukhanskiy;;;;;;;;;x
c_turukhanskiy_adj;Turukhanskian;;;;;;;;;x
b_rechka;Rechka;;;;;;;;;x
b_snezhnogorsk;Snezhnogorsk;;;;;;;;;x
b_kayerkan;Kayerkan;;;;;;;;;x
b_valok;valok;;;;;;;;;x
b_talnakh;Talnakh;;;;;;;;;x
b_norilsk;Norilsk;;;;;;;;;x
b_nadezhda;Nadezhda;;;;;;;;;x
c_dudinka;Dudinka;;;;;;;;;x
c_dudinka_adj;Dudinkan;;;;;;;;;x
b_dudinka;Dudinka;;;;;;;;;x
b_levinskiye;Levinskiye;;;;;;;;;x
b_peski;Peski;;;;;;;;;x
b_ust'-Port;Ust'-Port;;;;;;;;;x
b_tukhard;Tukhard;;;;;;;;;x
b_kazantsevo;Kazantsevo;;;;;;;;;x
b_karaul;Karaul;;;;;;;;;x
c_ilimpiyskiy;Ilimpiyskiy;;;;;;;;;x
c_ilimpiyskiy_adj;Ilimpiyskian;;;;;;;;;x
b_nosok;Nosok;;;;;;;;;x
b_munguy;Munguy;;;;;;;;;x
b_baykalovsk;baykalovsk;;;;;;;;;x
b_vorontsovo;Vorontsovo;;;;;;;;;x
b_leskino;Leskino;;;;;;;;;x
b_dikson;Dikson;;;;;;;;;x
b_ust'-avam;Ust'-avam;;;;;;;;;x
k_macedonia;Macedonia;;;;;;;;;x
k_macedonia_adj;Macedonian;;;;;;;;;x
k_wolgadeutschland;Kasachdeutschland;;;;;;;;;x
k_wolgadeutschland_adj;Kasachdeutsche;;;;;;;;;x
k_north_mongolia;North Mongolia;;;;;;;;;x
k_north_mongolia_adj;Northern Mongolian;;;;;;;;;x
d_west_irkutsk;West Irkutsk;;;;;;;;;x
d_west_irkutsk_adj;West Irkutskan;;;;;;;;;x
c_tayshet;Tayshet;;;;;;;;;x
c_tayshet_adj;Tayshetan;;;;;;;;;x
b_tayshet;Taseev;;;;;;;;;x
b_arzhan;Arzhan;;;;;;;;;x
b_turan;Turan;;;;;;;;;x
b_sevi;Sevi;;;;;;;;;x
b_toora;Toora;;;;;;;;;x
b_khem;Khem;;;;;;;;;x
b_azas;Azas;;;;;;;;;x
c_chunskiy;Chunskiy;;;;;;;;;x
c_chunskiy_adj;Kodinskian;;;;;;;;;x
b_chunsk;Chunsk;;;;;;;;;x
b_mimyy;Mimyy;;;;;;;;;x
b_cherchet;Cherchet;;;;;;;;;x
b_volnistyy;Volnistyy;;;;;;;;;x
b_pokateyevo;Pokateyevo;;;;;;;;;x
b_gorevaya;Gorevaya;;;;;;;;;x
b_chunoyar;Chunoyar;;;;;;;;;x
c_nizhneudinskiy;Nizhneudinskiy;;;;;;;;;x
c_nizhneudinskiy_adj;Nizhneudinskian;;;;;;;;;x
b_nizhneudinsk;Ustudinsk;;;;;;;;;x
b_zamzor;Zamzor;;;;;;;;;x
b_kamyshet;Kamyshet;;;;;;;;;x
b_uk;Uk;;;;;;;;;x
b_ukar;Ukar;;;;;;;;;x
b_urya;Urya;;;;;;;;;x
b_yelanka;Yelanka;;;;;;;;;x
c_nzheillimskiy;Nzheillimskiy;;;;;;;;;x
c_nzheillimskiy_adj;Bratskian;;;;;;;;;x
b_nzheillimsk;Bras;;;;;;;;;x
b_sharagay;Sharagay;;;;;;;;;x
b_kumareyka;Kumareyka;;;;;;;;;x
b_klyuchi;Klyuchi;;;;;;;;;x
b_atalanka;Atalanka;;;;;;;;;x
b_karda;Karda;;;;;;;;;x
b_chistyy;Chistyy;;;;;;;;;x
d_east_irkutsk;East Irkutsk;;;;;;;;;x
d_east_irkutsk_adj;Eastern Irkutskan;;;;;;;;;x
c_katangskiy;Katangskiy;;;;;;;;;x
c_katangskiy_adj;Katangskian;;;;;;;;;x
b_katangsk;Katangsk;;;;;;;;;x
b_novoselova;Novoselova;;;;;;;;;x
b_nazarovo;Nazarovo;;;;;;;;;x
b_markovo;Markovo;;;;;;;;;x
b_kirensk;Kirensk;;;;;;;;;x
b_nikolsk;Nikolsk;;;;;;;;;x
b_nikulina;Nikulina;;;;;;;;;x
c_zalarinskiy;Zalarinskiy;;;;;;;;;x
c_zalarinskiy_adj;Tayshetian;;;;;;;;;x
b_zalarinsk;Zalarinsk;;;;;;;;;x
b_khinguy;Khinguy;;;;;;;;;x
b_kaduy;Kaduy;;;;;;;;;x
b_daur;Daur;;;;;;;;;x
b_vershina;Vershina;;;;;;;;;x
b_marga;Marga;;;;;;;;;x
b_irgey;Irgey;;;;;;;;;x
c_siyudyanskiy;Irkutsk;;;;;;;;;x
c_siyudyanskiy_adj;Irkutskian;;;;;;;;;x
b_siyudyansk;Irkutsk;;;;;;;;;x
b_irkutsk;Irkutsk;;;;;;;;;x
b_gornyy;Gornyy;;;;;;;;;x
b_angara;Angara;;;;;;;;;x
b_meget;Meget;;;;;;;;;x
b_angarsk;Angarsk;;;;;;;;;x
b_ivanovka;Ivanovka;;;;;;;;;x
c_lensk;Hoyto Baygalian;;;;;;;;;x
c_lensk_adj;Lenskian;;;;;;;;;x
b_lensk;Lensk;;;;;;;;;x
b_tarasovo;Tarasovo;;;;;;;;;x
b_nebel;Nebel;;;;;;;;;x
b_niya;Niya;;;;;;;;;x
b_omoloy;Omoloy;;;;;;;;;x
b_turuka;Turuka;;;;;;;;;x
b_ustkut;Uskut;;;;;;;;;x
c_zhigalovskiy;Zhigalovskiy;;;;;;;;;x
c_zhigalovskiy_adj;Zhigalovskian;;;;;;;;;x
b_zhigalovsk;Zhigalovsk;;;;;;;;;x
b_tynkob;Tynkob;;;;;;;;;x
b_oktyabrsk;Oktyabrsk;;;;;;;;;x
b_khvoynyy;Khvoynyy;;;;;;;;;x
b_naratay;Naratay;;;;;;;;;x
b_zaval;Zaval;;;;;;;;;x
b_panagino;Panagino;;;;;;;;;x
c_kachugsk;Kachugsk;;;;;;;;;x
c_kachugsk_adj;Olhonian;;;;;;;;;x
b_kachugsk;Ol;;;;;;;;;x
b_kharbatovo;Kharbatovo;;;;;;;;;x
b_iset;Iset;;;;;;;;;x
b_anga;Anga;;;;;;;;;x
b_korsukova;Korsukova;;;;;;;;;x
b_zalog;Zalog;;;;;;;;;x
b_sheina;sheina;;;;;;;;;x
d_buryatia;Buryatia;;;;;;;;;x
d_buryatia_adj;Buryatian;;;;;;;;;x
c_pribaykalsk;Pribaykalsk;;;;;;;;;x
c_pribaykalsk_adj;Pribaykalskian;;;;;;;;;x
b_pribaykalsk;Pribaykalsk;;;;;;;;;x
b_vydrino;Vydrino;;;;;;;;;x
b_tankhoy;Tankhoy;;;;;;;;;x
b_bayangol;Bayangol;;;;;;;;;x
b_istok;Istok;;;;;;;;;x
b_oymur;Oymur;;;;;;;;;x
b_kudara;Kudara;;;;;;;;;x
c_bichurskiy;Bichurskiy;;;;;;;;;x
c_bichurskiy_adj;Bichurskian;;;;;;;;;x
b_bichursk;Bichurski;;;;;;;;;x
b_povorot;Povorot;;;;;;;;;x
b_selenduma;Selenduma;;;;;;;;;x
k_canarias;Canarias;;;;;;;;;x
k_canarias_adj;Canarian;;;;;;;;;x
d_canarias;Canarias;;;;;;;;;x
d_canarias_adj;Canarian;;;;;;;;;x
b_dzhida;Dzhida;;;;;;;;;x
b_borgoy;Borgoy;;;;;;;;;x
b_khyagt;Khyagt;;;;;;;;;x
b_bilyutay;Bilyutay;;;;;;;;;x
c_yeravninskiy;Yeravninskiy;;;;;;;;;x
c_yeravninskiy_adj;Yeravninskian;;;;;;;;;x
b_yeravninsk;Yeravninsk;;;;;;;;;x
b_chita;New Chita;;;;;;;;;x
b_tasey;tasey;;;;;;;;;x
b_podvolok;Podvolok;;;;;;;;;x
b_darasun;Darasun;;;;;;;;;x
b_gorny;Gorny;;;;;;;;;x
b_usugli;Usugli;;;;;;;;;x
c_muyskiy;Muyskiy;;;;;;;;;x
c_muyskiy_adj;Muyskian;;;;;;;;;x
b_muysk;Muysk;;;;;;;;;x
b_severobaykalsk;Sverobaykalsk;;;;;;;;;x
b_nizhneangarsk;Nizhneangarsk;;;;;;;;;x
b_angoya;Angoya;;;;;;;;;x
b_kichera;Kichera;;;;;;;;;x
b_kumora;Kumora;;;;;;;;;x
b_novyuoyan;Novyuoyan;;;;;;;;;x
e_greater_mongolia;Greater Mongolia;;;;;;;;;x
e_greater_mongolia_adj;Greater Mongolian;;;;;;;;;x
e_macedonia;Makedon;;;;;;;;;x
e_macedonia_adj;Makedonian;;;;;;;;;x
PROV2104;Lesosib;;;;;;;;;x
c_lesosib_adj;Lesosibiran;;;;;;;;;x
b_lesosib_mon;Lesosib;;;;;;;;;x
b_eniseysk_mon;Eniseysk;;;;;;;;;x
b_abalakovo_mon;Abalakovo;;;;;;;;;x
b_podtesovo_mon;Podtesovo;;;;;;;;;x
b_strelka_mon;Strelka;;;;;;;;;x
b_yalan_mon;Yalan;;;;;;;;;x
b_novocargino_mon;Novocargino;;;;;;;;;x
PROV2105;Motyga;;;;;;;;;x
c_motyga_adj;Motygan;;;;;;;;;x
b_motygino_mon;Motygino;;;;;;;;;x
b_razdolinsk_mon;Razdolinsk;;;;;;;;;x
b_vangash_mon;Vagash;;;;;;;;;x
b_kalami_mon;Kalami;;;;;;;;;x
b_pit_gorodo_monk;Pit Gorodok;;;;;;;;;x
b_brianla_mon;Brianla;;;;;;;;;x
b_vangash_mon;Vangash;;;;;;;;;x
PROV2106;Kezhemsk;;;;;;;;;x
c_kezhemsk_adj;Kezhemi;;;;;;;;;x 
b_kezhemsk_mon;Kezhemsk;;;;;;;;;x
b_kodinsk_mon;Kodinsk;;;;;;;;;x
b_zaldeevo_mon;Zaldeevo;;;;;;;;;x
b_irba_mon;Irba;;;;;;;;;x
b_nedokura_mon;Nedokura;;;;;;;;;x
b_tagara_mon;Tagara;;;;;;;;;x
b_yarkino_mon;Yarkino;;;;;;;;;x
PROV2107;Kirensk;;;;;;;;;x
c_kirensk_adj;Kirenskian;;;;;;;;;x 
b_kirensk_mon;Kirensk;;;;;;;;;x
b_alikseevsk_mon;Alikseevsk;;;;;;;;;x
b_makaravo_mon;Makarovo;;;;;;;;;x
b_alymovka_mon;Alymovka;;;;;;;;;x
b_jubiley_mon;Jubiley;;;;;;;;;x
b_bubnovka_mon;Bubnovka;;;;;;;;;x
b_krivaya_luka_mon;Krivaya Luka;;;;;;;;;x
PROV2108;Bodaybo;;;;;;;;;x
c_bodaybo_adj;Bodayban;;;;;;;;;x
b_bodaybo_mon;Bodaybo;;;;;;;;;x
b_mamakan_mon;Mamakan;;;;;;;;;x
b_artimovskiy_mon;Artimovskiy;;;;;;;;;x
b_balahninskiy_mon;Balahninskiy;;;;;;;;;x
b_kropotkin_mon;Kropotkin;;;;;;;;;x
b_perevos_mon;Perevoz;;;;;;;;;x
b_aprelsk_mon;Aprelsk;;;;;;;;;x
PROV2109;Oliohum;;;;;;;;;x
c_oliohum_adj;Oliohuman;;;;;;;;;x
b_oliomkinsk_mon;Oliomkinsk;;;;;;;;;x
b_tokko_mon;Tokko;;;;;;;;;x
b_neriuktianinsk_mon;Neriuktianinsk;;;;;;;;;x
b_kyllah_mon;Kyllah;;;;;;;;;x
b_abaha_mon;Abaha;;;;;;;;;x
b_ankiur_mon;Ankiur;;;;;;;;;x
b_chapaevo_mon;Chapaevo;;;;;;;;;x
PROV2110;Kalar;;;;;;;;;x
c_kalar_adj;Kalari;;;;;;;;;x
b_kalar_mon;Kalar;;;;;;;;;x
b_chara_mon;Chara;;;;;;;;;x
b_new_chara_mon;New Chara;;;;;;;;;x
b_kuanda_mon;Kuanda;;;;;;;;;x
b_ikabia_mon;Ikabia;;;;;;;;;x
b_chapo_oloho_mon;Chapo Oloho;;;;;;;;;x
b_dagopchan_mon;Dagopchan;;;;;;;;;x
PROV2111;Chernysh;;;;;;;;;x
c_chernysh_adj;Chernyshian;;;;;;;;;x
b_chernyshevsk_mon;Chernyhevsk;;;;;;;;;x
b_zhirken_mon;Zhirken;;;;;;;;;x
b_zilov_mon;Zilov;;;;;;;;;x
b_bukachacha_mon;Bukachacha;;;;;;;;;x
b_utan_mon;Utan;;;;;;;;;x
b_aleur_mon;Aleur;;;;;;;;;x
b_baygul_mon;Baygul;;;;;;;;;x
PROV2112;Ozersk;;;;;;;;;x
c_ozersk_adj;Ozerskian;;;;;;;;;x
b_ozersk_mon;Ozersk;;;;;;;;;x
b_mozhayka_mon;Mozhayka;;;;;;;;;x
b_telemba_mon;Telemba;;;;;;;;;x
b_uldruga_mon;Uldruga;;;;;;;;;x
b_hunda_mon;Hunda;;;;;;;;;x
b_ust_ehita_mon;Ust Ehita;;;;;;;;;x
b_isinga_mon;Isinga;;;;;;;;;x
PROV2113;Chita;;;;;;;;;x
c_chita_adj;Chitan;;;;;;;;;x
b_chita_mon;Chita;;;;;;;;;x
b_atamanovka_mon;Atamanovka;;;;;;;;;x
b_novokruch_mon;Novokruch;;;;;;;;;x
b_domna_mon;Domna;;;;;;;;;x
b_smolenka_mon;Smolenka;;;;;;;;;x
b_zasopka_mon;Zasopka;;;;;;;;;x
b_makkaveevo_mon;Makkaveevo;;;;;;;;;x
d_chita;Chita;;;;;;;;;x
d_chita_adj;Chitan;;;;;;;;;x
d_vitim;Vitim;;;;;;;;;x
d_vitim_adj;Vitiman;;;;;;;;;x
d_north_aegean_islands;North Aegean Islands;;;;;;;;;x
d_south_aegean_islands;South Aegean Islands;;;;;;;;;x
d_rhodos;Rhodos;;;;;;;;;x
d_north_aegean_islands_adj;North Aegean;;;;;;;;;x
d_south_aegean_islands_adj;South Aegean;;;;;;;;;x
d_rhodos_adj;Rhodian;;;;;;;;;x
c_kos_adj;Kosian;;;;;;;;;x
b_kos;Kos;;;;;;;;;x
b_symi;Symi;;;;;;;;;x
b_tilos;Tilos;;;;;;;;;x
b_giali;Giali;;;;;;;;;x
b_pachia;Pachia;;;;;;;;;x
b_mandraki;Mandraki;;;;;;;;;x
b_kefalos;Kefalos;;;;;;;;;x
b_pili;Pili;;;;;;;;;x
c_kythera_adj;Kytherian;;;;;;;;;x
b_kythera;Kythera;;;;;;;;;x
b_pelagia;Pelagia;;;;;;;;;x
b_fratsia;Fratsia;;;;;;;;;x
b_dokana;Dokana;;;;;;;;;x
b_diakofti;Diakofti;;;;;;;;;x
b_kapsali;Kapsali;;;;;;;;;x
b_kalamos;Kalamos;;;;;;;;;x
b_livadi;Livadi;;;;;;;;;x
b_aliki;Aliki;;;;;;;;;x
b_vivlos;Vivlos;;;;;;;;;x
c_adamantas_adj;Adamantian;;;;;;;;;x
b_adamantas;Adamantas;;;;;;;;;x
b_sifnos;Sifnos;;;;;;;;;x
b_kimolos;Kimolos;;;;;;;;;x
b_poliegos;Poliegos;;;;;;;;;x
b_antimilos;Antimilos;;;;;;;;;x
b_plaka;Plaka;;;;;;;;;x
b_zefiria;Zefiria;;;;;;;;;x
b_kanava;Kanava;;;;;;;;;x
c_santorini_adj;Santorinian;;;;;;;;;x
b_santorini;Santorini;;;;;;;;;x
b_kamari;Kamari;;;;;;;;;x
b_oia;Oia;;;;;;;;;x
b_akrotiri;Akrotiri;;;;;;;;;x
b_vlichada;Vlichada;;;;;;;;;x
b_emporio;Emporio;;;;;;;;;x
b_anafi;Anafi;;;;;;;;;x
b_alopronia;Alopronia;;;;;;;;;x
c_kea_adj;Kean;;;;;;;;;x
b_kea;Kea;;;;;;;;;x
b_ioulis;Ioulis;;;;;;;;;x
b_coressia;Coressia;;;;;;;;;x
b_marades;Marades;;;;;;;;;x
b_melissaki;Melissaki;;;;;;;;;x
b_kithnos;Kithnos;;;;;;;;;x
b_aosa;Aosa;;;;;;;;;x
b_kythnou;Kythnou;;;;;;;;;x
c_andros_adj;Andrian;;;;;;;;;x
b_andros;Andros;;;;;;;;;x
b_moni;Moni;;;;;;;;;x
b_mpatsi;Mpatsi;;;;;;;;;x
b_kipri;Kipri;;;;;;;;;x
b_gavrio;Gavrio;;;;;;;;;x
b_arni;Arni;;;;;;;;;x
b_mesaria;Mesaria;;;;;;;;;x
b_korthio;Korthio;;;;;;;;;x
c_samos_adj;Samian;;;;;;;;;x
b_samos;Samos;;;;;;;;;x
b_pirgos;Pirgos;;;;;;;;;x
b_platanos;Platanos;;;;;;;;;x
b_potami;Potami;;;;;;;;;x
b_drakei;Drakei;;;;;;;;;x
b_avanti;Avanti;;;;;;;;;x
b_mitilinii;Mitilinii;;;;;;;;;x
b_chora;Chora;;;;;;;;;x
c_limnos_adj;Limnian;;;;;;;;;x
b_limnos;Limnos;;;;;;;;;x
b_myrina;Myrina;;;;;;;;;x
b_kornos;Kornos;;;;;;;;;x
b_atsiki;Atsiki;;;;;;;;;x
b_varos;Varos;;;;;;;;;x
b_kontias;Kontias;;;;;;;;;x
b_kalliopi;Kalliopi;;;;;;;;;x
b_kaminia;Kaminia;;;;;;;;;x
d_malta;Malta;;;;;;;;;x
d_malta_adj;Maltese;;;;;;;;;x
c_gibraltar;Gibraltar;;;;;;;;;x
c_gibraltar_adj;Gibraltian;;;;;;;;;x
b_gibraltar;Gibraltar;;;;;;;;;x
b_sandpits;Sandpits;;;;;;;;;x
b_townside;Townside;;;;;;;;;x
b_northside;Northside;;;;;;;;;x
b_southside;Southside;;;;;;;;;x
b_eastside;Eastside;;;;;;;;;x
b_concepcion;Concepcion;;;;;;;;;x
b_oharas;Charas;;;;;;;;;x
b_zahara;Zahara;;;;;;;;;x
b_naxxar;Naxxar;;;;;;;;;x
c_pantelleria;Pantelleria;;;;;;;;;x
c_pantelleria_adj;Pantellerian;;;;;;;;;x
b_pantelleria;Pantelleria;;;;;;;;;x
b_scauri;Scauri;;;;;;;;;x
b_tracino;Tracino;;;;;;;;;x
b_campobello;Campobello;;;;;;;;;x
b_gadir;Gadir;;;;;;;;;x
b_martingana;Martingana;;;;;;;;;x
b_rekhale;Rekhale;;;;;;;;;x
b_penna;Penna;;;;;;;;;x
b_bonsulton;Bonsulton;;;;;;;;;x
c_gozo;Gozo;;;;;;;;;x
c_gozo_adj;Gozoan;;;;;;;;;x
b_victoria;Victoria;;;;;;;;;x
b_ghajnsielem;Ghajnsielem;;;;;;;;;x
b_xewkija;Xewkija;;;;;;;;;x
b_munxar;Munxar;;;;;;;;;x
b_gharb;Gharb;;;;;;;;;x
b_san_lawrenz;San Lawrenz;;;;;;;;;x
b_nadur;Nadur;;;;;;;;;x
b_xaghra;Xaghra;;;;;;;;;x
b_qala;Qala;;;;;;;;;x
c_ibiza;Ibiza;;;;;;;;;x
c_ibiza_adj;Ibizan;;;;;;;;;x
b_ibiza;Ibiza;;;;;;;;;x
b_sant_josep;St Josep;;;;;;;;;x
b_cubells;Cubells;;;;;;;;;x
b_sant_antoni;St Antoni;;;;;;;;;x
b_talamanca;Talamanca;;;;;;;;;x
b_siesta;Siesta;;;;;;;;;x
b_sant_francesc;St Francesc;;;;;;;;;x
b_formentera;Formentera;;;;;;;;;x
c_korcula;Korcula;;;;;;;;;x
c_korcula_adj;Korculan;;;;;;;;;x
b_korcula;Korcula;;;;;;;;;x
b_blato;Blato;;;;;;;;;x
b_zrnovo;Zrnovo;;;;;;;;;x
b_loviste;Loviste;;;;;;;;;x
b_viganj;Viganj;;;;;;;;;x
b_stankovici;Stankovic;;;;;;;;;x
b_pomena;Pomena;;;;;;;;;x
b_milna;Milna;;;;;;;;;x
c_hvar;Hvar;;;;;;;;;x
c_hvar_adj;Hvaran;;;;;;;;;x
b_sutivan;Sutivan;;;;;;;;;x
b_bol;Bol;;;;;;;;;x
b_sumartin;Sumartin;;;;;;;;;x
b_novo_selo;Novo Selo;;;;;;;;;x
b_praznica;Praznica;;;;;;;;;x
b_pucisca;Pucisca;;;;;;;;;x
b_supetar;Supetar;;;;;;;;;x
b_komiza;Komiza;;;;;;;;;x
c_goidheo;Goidheo;;;;;;;;;x
c_goidheo_adj;Goidheon;;;;;;;;;x
b_goidheo;Goidheo;;;;;;;;;x
b_fehendhoo;Fehendhoo;;;;;;;;;x
b_fulhadhoo;Fulhadhoo;;;;;;;;;x
b_hithaadhoo;Hithaadhoo;;;;;;;;;x
b_kanifushi;Kanifushi;;;;;;;;;x
b_medhufinolhu;Medhufinolhu;;;;;;;;;x
b_thulhaadhoo;Thulhaadhoo;;;;;;;;;x
c_faodhippolhu;Faodhippolhu;;;;;;;;;x
c_faodhippolhu_adj;Faodhippolhuan;;;;;;;;;x
b_faodhippolhu;Faodhippolhu;;;;;;;;;x
b_kurendhoo;Kurendhoo;;;;;;;;;x
b_olhuvelifushi;Olhuvelifushi;;;;;;;;;x
b_maabinhuraa;Maabinhuraa;;;;;;;;;x
b_innahuraa;Innahuraa;;;;;;;;;x
b_madhiriguraidhoo;Madhirigutaidhoo;;;;;;;;;x
b_kuredhdhoo;Kuredhdoo;;;;;;;;;x
c_ari;Ari;;;;;;;;;x
c_ari_adj;Arian;;;;;;;;;x
b_ari;Ari;;;;;;;;;x
b_himandhoo;Himandhoo;;;;;;;;;x
b_maalhos;Maalhos;;;;;;;;;x
b_feridhoo;Feridhoo;;;;;;;;;x
b_mathiveri;Mathiveri;;;;;;;;;x
b_bodufolhudhoo;Bodufolhudhoo;;;;;;;;;x
b_ukulhas;Ukulhas;;;;;;;;;x
c_male;Male';;;;;;;;;x
c_male_adj;Male'an;;;;;;;;;x
b_male;Male';;;;;;;;;x
b_villingili;Villingili;;;;;;;;;x
b_gulhi_falhu;Gulhi Falhu;;;;;;;;;x
b_thilafushi;Thilafushi;;;;;;;;;x
b_hulhule;Hulhule;;;;;;;;;x
b_kaafu;Kaafu;;;;;;;;;x
b_farukolhufushi;Farukolhufushi;;;;;;;;;x
c_krk;Krk;;;;;;;;;x
c_krk_adj;Krkn;;;;;;;;;x
b_krk;Krk;;;;;;;;;x
b_punat;Punat;;;;;;;;;x
b_baska;Baska;;;;;;;;;x
b_stara;Stara;;;;;;;;;x
b_cres;Cres;;;;;;;;;x
b_porozina;Porozina;;;;;;;;;x
b_malinska;Malinska;;;;;;;;;x
b_valun;Valun;;;;;;;;;x
c_oleron;Oleron;;;;;;;;;x
c_oleron_adj;Oleronan;;;;;;;;;x
b_oleron;Oleron;;;;;;;;;x
b_loix;Loix;;;;;;;;;x
b_plage;Plage;;;;;;;;;x
b_chateau;Chateau;;;;;;;;;x
b_dolus;Dolus;;;;;;;;;x
b_st_georges;St Georges;;;;;;;;;x
b_st_denis;St Denis;;;;;;;;;x
b_st_clement;St Clement;;;;;;;;;x
c_belle_ile;Belle Ile;;;;;;;;;x
c_belle_ile_adj;Bellean;;;;;;;;;x
b_port_halan;Port Halan;;;;;;;;;x
b_pontorgo;Pontorgo;;;;;;;;;x
b_brute;Brute;;;;;;;;;x
b_bordustart;Bordustart;;;;;;;;;x
b_kersablen;Kersablen;;;;;;;;;x
b_kerdenet;Kerdenet;;;;;;;;;x
b_borfloc'h;Borfloc'h;;;;;;;;;x
c_scilly;Scilly;;;;;;;;;x
c_scilly_adj;Scillian;;;;;;;;;x
b_longstone;Longstone;;;;;;;;;x
b_hugh_town;Hugh Town;;;;;;;;;x
b_porthloo;Porthloo;;;;;;;;;x
b_old_town;Old Town;;;;;;;;;x
b_st_agnes;St Agnes;;;;;;;;;x
b_tresco;Tresco;;;;;;;;;x
b_lower_town;Lower Town;;;;;;;;;x
b_middle_town;Middle Town;;;;;;;;;x
c_aran_islands;Aran Islands;;;;;;;;;x
c_aran_islands_adj;Aran Islander;;;;;;;;;x
b_kilronan;Kilronan;;;;;;;;;x
b_rossaveel;Rossaveel;;;;;;;;;x
b_eararna;Eararna;;;;;;;;;x
b_teachmor;Teachmor;;;;;;;;;x
b_baile_an_chaisleain;Baile an Chaisleain;;;;;;;;;x
b_baile_an_lurgain;Baile an Lurgain;;;;;;;;;x
b_an_tuar;An Tuar;;;;;;;;;x
b_edere;Edere;;;;;;;;;x
c_arran_island;Arran Island;;;;;;;;;x
c_arran_island_adj;Holy Islander;;;;;;;;;x
